EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
30/04/2019|5-0000001514|1120|Cash Receipts|48816.09
30/04/2019|5-0000001514|1230|Cash Receipts|-48816.09
30/04/2019|5-0000001515|1120|Cash Receipts|48816.09
30/04/2019|5-0000001515|1230|Cash Receipts|-48816.09
30/04/2019|5-0000001516|1230|Cash Receipts|-48816.09
30/04/2019|5-0000001516|1120|Cash Receipts|48816.09
30/04/2019|6-0000001517|4310|Salaries|415055.83
30/04/2019|6-0000001517|1130|Salaries|-415055.83
30/04/2019|7-0000001518|4210|Cost Of Sales Dog Food|10887.17
30/04/2019|7-0000001518|2210|Cost Of Sales Dog Food|-10887.17
30/04/2019|7-0000001519|2210|Cost Of Sales Dog Food|-11217.76
30/04/2019|7-0000001519|4210|Cost Of Sales Dog Food|11217.76
30/04/2019|7-0000001520|2210|Cost Of Sales Dog Food|-10578.61
30/04/2019|7-0000001520|4210|Cost Of Sales Dog Food|10578.61
30/04/2019|7-0000001521|2210|Cost Of Sales Dog Food|-11223.44
30/04/2019|7-0000001521|4210|Cost Of Sales Dog Food|11223.44
30/04/2019|7-0000001522|2210|Cost Of Sales Dog Food|-10595.12
30/04/2019|7-0000001522|4210|Cost Of Sales Dog Food|10595.12
30/04/2019|7-0000001523|4210|Cost Of Sales Dog Food|10721.28
30/04/2019|7-0000001523|2210|Cost Of Sales Dog Food|-10721.28
30/04/2019|7-0000001524|4210|Cost Of Sales Dog Food|10579.02
30/04/2019|7-0000001524|2210|Cost Of Sales Dog Food|-10579.02
30/04/2019|7-0000001525|2210|Cost Of Sales Dog Food|-11112.81
30/04/2019|7-0000001525|4210|Cost Of Sales Dog Food|11112.81
30/04/2019|7-0000001526|4210|Cost Of Sales Dog Food|10984.98
30/04/2019|7-0000001526|2210|Cost Of Sales Dog Food|-10984.98
30/04/2019|7-0000001527|2210|Cost Of Sales Dog Food|-11459.61
30/04/2019|7-0000001527|4210|Cost Of Sales Dog Food|11459.61
30/04/2019|7-0000001528|4210|Cost Of Sales Dog Food|11115.17
30/04/2019|7-0000001528|2210|Cost Of Sales Dog Food|-11115.17
30/04/2019|7-0000001529|4210|Cost Of Sales Dog Food|10979.01
30/04/2019|7-0000001529|2210|Cost Of Sales Dog Food|-10979.01
30/04/2019|7-0000001530|2210|Cost Of Sales Dog Food|-10525.44
30/04/2019|7-0000001530|4210|Cost Of Sales Dog Food|10525.44
30/04/2019|7-0000001531|2210|Cost Of Sales Dog Food|-10708.73
30/04/2019|7-0000001531|4210|Cost Of Sales Dog Food|10708.73
30/04/2019|7-0000001532|4210|Cost Of Sales Dog Food|10645.01
30/04/2019|7-0000001532|2210|Cost Of Sales Dog Food|-10645.01
30/04/2019|7-0000001533|2210|Cost Of Sales Dog Food|-10768.26
30/04/2019|7-0000001533|4210|Cost Of Sales Dog Food|10768.26
30/04/2019|7-0000001534|4210|Cost Of Sales Dog Food|11551.5
30/04/2019|7-0000001534|2210|Cost Of Sales Dog Food|-11551.5
30/04/2019|7-0000001535|4210|Cost Of Sales Dog Food|11495.65
30/04/2019|7-0000001535|2210|Cost Of Sales Dog Food|-11495.65
30/04/2019|7-0000001536|4210|Cost Of Sales Dog Food|10843.17
30/04/2019|7-0000001536|2210|Cost Of Sales Dog Food|-10843.17
30/04/2019|7-0000001537|2210|Cost Of Sales Dog Food|-10938.44
30/04/2019|7-0000001537|4210|Cost Of Sales Dog Food|10938.44
30/04/2019|8-0000001538|4220|Cost Of Sales Cat Food|6236.44
30/04/2019|8-0000001538|2220|Cost Of Sales Cat Food|-6236.44
30/04/2019|8-0000001539|2220|Cost Of Sales Cat Food|-6078.2
30/04/2019|8-0000001539|4220|Cost Of Sales Cat Food|6078.2
30/04/2019|8-0000001540|4220|Cost Of Sales Cat Food|5994.52
30/04/2019|8-0000001540|2220|Cost Of Sales Cat Food|-5994.52
30/04/2019|8-0000001541|2220|Cost Of Sales Cat Food|-5915.89
30/04/2019|8-0000001541|4220|Cost Of Sales Cat Food|5915.89
30/04/2019|8-0000001542|4220|Cost Of Sales Cat Food|6378.69
30/04/2019|8-0000001542|2220|Cost Of Sales Cat Food|-6378.69
30/04/2019|9-0000001543|1110|Cash Payments|-10692.21
30/04/2019|9-0000001543|2210|Cash Payments|10692.21
30/04/2019|9-0000001544|2210|Cash Payments|10989.35
30/04/2019|9-0000001544|1110|Cash Payments|-10989.35
30/04/2019|9-0000001545|2210|Cash Payments|11160.4
30/04/2019|9-0000001545|1110|Cash Payments|-11160.4
30/04/2019|9-0000001546|2210|Cash Payments|11452.22
30/04/2019|9-0000001546|1110|Cash Payments|-11452.22
30/04/2019|9-0000001547|1110|Cash Payments|-11273.47
30/04/2019|9-0000001547|2210|Cash Payments|11273.47
30/04/2019|9-0000001548|1110|Cash Payments|-10574.5
30/04/2019|9-0000001548|2210|Cash Payments|10574.5
30/04/2019|9-0000001549|1110|Cash Payments|-10556.98
30/04/2019|9-0000001549|2210|Cash Payments|10556.98
30/04/2019|9-0000001550|1110|Cash Payments|-10883.23
30/04/2019|9-0000001550|2210|Cash Payments|10883.23
30/04/2019|9-0000001551|1110|Cash Payments|-10825.45
30/04/2019|9-0000001551|2210|Cash Payments|10825.45
30/04/2019|9-0000001552|1110|Cash Payments|-11012.83
30/04/2019|9-0000001552|2210|Cash Payments|11012.83
30/04/2019|9-0000001553|2210|Cash Payments|10495.14
30/04/2019|9-0000001553|1110|Cash Payments|-10495.14
30/04/2019|9-0000001554|1110|Cash Payments|-11209.43
30/04/2019|9-0000001554|2210|Cash Payments|11209.43
30/04/2019|9-0000001555|1110|Cash Payments|-11292.47
30/04/2019|9-0000001555|2210|Cash Payments|11292.47
30/04/2019|9-0000001556|1110|Cash Payments|-10501.52
30/04/2019|9-0000001556|2210|Cash Payments|10501.52
30/04/2019|9-0000001557|2210|Cash Payments|10794.18
30/04/2019|9-0000001557|1110|Cash Payments|-10794.18
30/04/2019|9-0000001558|1110|Cash Payments|-10750.59
30/04/2019|9-0000001558|2210|Cash Payments|10750.59
30/04/2019|9-0000001559|1110|Cash Payments|-11060.02
30/04/2019|9-0000001559|2210|Cash Payments|11060.02
30/04/2019|9-0000001560|1110|Cash Payments|-11477.57
30/04/2019|9-0000001560|2210|Cash Payments|11477.57
30/04/2019|9-0000001561|2210|Cash Payments|10945.41
30/04/2019|9-0000001561|1110|Cash Payments|-10945.41
30/04/2019|9-0000001562|1110|Cash Payments|-10517.29
30/04/2019|9-0000001562|2210|Cash Payments|10517.29
31/05/2019|1-0000001568|4110|Labrador Sales|-56818.17
31/05/2019|1-0000001568|1210|Labrador Sales|56818.17
31/05/2019|1-0000001569|4110|Labrador Sales|-57317.87
31/05/2019|1-0000001569|1210|Labrador Sales|57317.87
31/05/2019|1-0000001570|4110|Labrador Sales|-58972.94
31/05/2019|1-0000001570|1210|Labrador Sales|58972.94
31/05/2019|1-0000001571|4110|Labrador Sales|-60167.47
31/05/2019|1-0000001571|1210|Labrador Sales|60167.47
31/05/2019|1-0000001572|4110|Labrador Sales|-58595.16
31/05/2019|1-0000001572|1210|Labrador Sales|58595.16
31/05/2019|1-0000001573|4110|Labrador Sales|-56749.62
31/05/2019|1-0000001573|1210|Labrador Sales|56749.62
31/05/2019|1-0000001574|4110|Labrador Sales|-59933.1
31/05/2019|1-0000001574|1210|Labrador Sales|59933.1
31/05/2019|1-0000001575|4110|Labrador Sales|-58843.58
31/05/2019|1-0000001575|1210|Labrador Sales|58843.58
31/05/2019|1-0000001576|4110|Labrador Sales|-57894.34
31/05/2019|1-0000001576|1210|Labrador Sales|57894.34
31/05/2019|1-0000001577|4110|Labrador Sales|-56892.67
31/05/2019|1-0000001577|1210|Labrador Sales|56892.67
31/05/2019|1-0000001578|4110|Labrador Sales|-57236.45
31/05/2019|1-0000001578|1210|Labrador Sales|57236.45
31/05/2019|1-0000001579|4110|Labrador Sales|-56614.24
31/05/2019|1-0000001579|1210|Labrador Sales|56614.24
31/05/2019|1-0000001580|4110|Labrador Sales|-58220.71
31/05/2019|1-0000001580|1210|Labrador Sales|58220.71
31/05/2019|1-0000001581|4110|Labrador Sales|-55406.8
31/05/2019|1-0000001581|1210|Labrador Sales|55406.8
31/05/2019|1-0000001582|4110|Labrador Sales|-56466.39
31/05/2019|1-0000001582|1210|Labrador Sales|56466.39
31/05/2019|1-0000001583|4110|Labrador Sales|-60551.29
31/05/2019|1-0000001583|1210|Labrador Sales|60551.29
31/05/2019|1-0000001584|4110|Labrador Sales|-55862.66
31/05/2019|1-0000001584|1210|Labrador Sales|55862.66
31/05/2019|1-0000001585|4110|Labrador Sales|-60995.18
31/05/2019|1-0000001585|1210|Labrador Sales|60995.18
31/05/2019|1-0000001586|4110|Labrador Sales|-60452.35
31/05/2019|1-0000001586|1210|Labrador Sales|60452.35
31/05/2019|1-0000001587|4110|Labrador Sales|-56367.15
31/05/2019|1-0000001587|1210|Labrador Sales|56367.15
31/05/2019|10-0000001661|2220|Cash Payments|5932.44
31/05/2019|10-0000001661|1120|Cash Payments|-5932.44
31/05/2019|10-0000001662|2220|Cash Payments|6375.38
31/05/2019|10-0000001662|1120|Cash Payments|-6375.38
31/05/2019|10-0000001663|2220|Cash Payments|6013.06
31/05/2019|10-0000001663|1120|Cash Payments|-6013.06
31/05/2019|10-0000001664|2220|Cash Payments|6339.29
31/05/2019|10-0000001664|1120|Cash Payments|-6339.29
31/05/2019|10-0000001665|1120|Cash Payments|-6429.75
31/05/2019|10-0000001665|2220|Cash Payments|6429.75
31/05/2019|2-0000001588|4120|Cat food sales|-49205.35
31/05/2019|2-0000001588|1230|Cat food sales|49205.35
31/05/2019|2-0000001589|1230|Cat food sales|49205.35
31/05/2019|2-0000001589|4120|Cat food sales|-49205.35
31/05/2019|2-0000001590|4120|Cat food sales|-49205.35
31/05/2019|2-0000001590|1230|Cat food sales|49205.35
31/05/2019|3-0000001591|4130|Interest Received|-156016.65
31/05/2019|3-0000001591|1110|Interest Received|156016.65
31/05/2019|4-0000001592|1110|Cash Receipts|57210.61
31/05/2019|4-0000001592|1210|Cash Receipts|-57210.61
31/05/2019|4-0000001593|1110|Cash Receipts|57424.66
31/05/2019|4-0000001593|1210|Cash Receipts|-57424.66
31/05/2019|4-0000001594|1110|Cash Receipts|58432.4
31/05/2019|4-0000001594|1210|Cash Receipts|-58432.4
31/05/2019|4-0000001595|1110|Cash Receipts|57676.2
31/05/2019|4-0000001595|1210|Cash Receipts|-57676.2
31/05/2019|4-0000001596|1210|Cash Receipts|-60985.49
31/05/2019|4-0000001596|1110|Cash Receipts|60985.49
31/05/2019|4-0000001597|1110|Cash Receipts|59555.47
31/05/2019|4-0000001597|1210|Cash Receipts|-59555.47
31/05/2019|4-0000001598|1110|Cash Receipts|56098.11
31/05/2019|4-0000001598|1210|Cash Receipts|-56098.11
31/05/2019|4-0000001599|1110|Cash Receipts|56375.56
31/05/2019|4-0000001599|1210|Cash Receipts|-56375.56
31/05/2019|4-0000001600|1210|Cash Receipts|-58342.73
31/05/2019|4-0000001600|1110|Cash Receipts|58342.73
31/05/2019|4-0000001601|1110|Cash Receipts|58196.16
31/05/2019|4-0000001601|1210|Cash Receipts|-58196.16
31/05/2019|4-0000001602|1110|Cash Receipts|56957.47
31/05/2019|4-0000001602|1210|Cash Receipts|-56957.47
31/05/2019|4-0000001603|1210|Cash Receipts|-56167.2
31/05/2019|4-0000001603|1110|Cash Receipts|56167.2
31/05/2019|4-0000001604|1110|Cash Receipts|59587.17
31/05/2019|4-0000001604|1210|Cash Receipts|-59587.17
31/05/2019|4-0000001605|1210|Cash Receipts|-57119.29
31/05/2019|4-0000001605|1110|Cash Receipts|57119.29
31/05/2019|4-0000001606|1210|Cash Receipts|-56230.67
31/05/2019|4-0000001606|1110|Cash Receipts|56230.67
31/05/2019|4-0000001607|1210|Cash Receipts|-56205.17
31/05/2019|4-0000001607|1110|Cash Receipts|56205.17
31/05/2019|4-0000001608|1210|Cash Receipts|-57607.93
31/05/2019|4-0000001608|1110|Cash Receipts|57607.93
31/05/2019|4-0000001609|1110|Cash Receipts|56047.42
31/05/2019|4-0000001609|1210|Cash Receipts|-56047.42
31/05/2019|4-0000001610|1210|Cash Receipts|-58444.74
31/05/2019|4-0000001610|1110|Cash Receipts|58444.74
31/05/2019|4-0000001611|1210|Cash Receipts|-60024.1
31/05/2019|4-0000001611|1110|Cash Receipts|60024.1
31/05/2019|5-0000001612|1230|Cash Receipts|-49205.35
31/05/2019|5-0000001612|1120|Cash Receipts|49205.35
31/05/2019|5-0000001613|1230|Cash Receipts|-49205.35
31/05/2019|5-0000001613|1120|Cash Receipts|49205.35
31/05/2019|5-0000001614|1230|Cash Receipts|-49205.35
31/05/2019|5-0000001614|1120|Cash Receipts|49205.35
31/05/2019|6-0000001615|1130|Salaries|-416079.47
31/05/2019|6-0000001615|4310|Salaries|416079.47
31/05/2019|7-0000001616|2210|Cost Of Sales Dog Food|-10529.44
31/05/2019|7-0000001616|4210|Cost Of Sales Dog Food|10529.44
31/05/2019|7-0000001617|4210|Cost Of Sales Dog Food|11504.07
31/05/2019|7-0000001617|2210|Cost Of Sales Dog Food|-11504.07
31/05/2019|7-0000001618|4210|Cost Of Sales Dog Food|10747.78
31/05/2019|7-0000001618|2210|Cost Of Sales Dog Food|-10747.78
31/05/2019|7-0000001619|4210|Cost Of Sales Dog Food|10629.54
31/05/2019|7-0000001619|2210|Cost Of Sales Dog Food|-10629.54
31/05/2019|7-0000001620|4210|Cost Of Sales Dog Food|11125.28
31/05/2019|7-0000001620|2210|Cost Of Sales Dog Food|-11125.28
31/05/2019|7-0000001621|2210|Cost Of Sales Dog Food|-11535.21
31/05/2019|7-0000001621|4210|Cost Of Sales Dog Food|11535.21
31/05/2019|7-0000001622|2210|Cost Of Sales Dog Food|-11518.96
31/05/2019|7-0000001622|4210|Cost Of Sales Dog Food|11518.96
31/05/2019|7-0000001623|2210|Cost Of Sales Dog Food|-10899.7
31/05/2019|7-0000001623|4210|Cost Of Sales Dog Food|10899.7
31/05/2019|7-0000001624|2210|Cost Of Sales Dog Food|-11166.99
31/05/2019|7-0000001624|4210|Cost Of Sales Dog Food|11166.99
31/05/2019|7-0000001625|4210|Cost Of Sales Dog Food|10592.74
31/05/2019|7-0000001625|2210|Cost Of Sales Dog Food|-10592.74
31/05/2019|7-0000001626|4210|Cost Of Sales Dog Food|11476.83
31/05/2019|7-0000001626|2210|Cost Of Sales Dog Food|-11476.83
31/05/2019|7-0000001627|4210|Cost Of Sales Dog Food|11081.77
31/05/2019|7-0000001627|2210|Cost Of Sales Dog Food|-11081.77
31/05/2019|7-0000001628|4210|Cost Of Sales Dog Food|10688.96
31/05/2019|7-0000001628|2210|Cost Of Sales Dog Food|-10688.96
31/05/2019|7-0000001629|4210|Cost Of Sales Dog Food|10781.1
31/05/2019|7-0000001629|2210|Cost Of Sales Dog Food|-10781.1
31/05/2019|7-0000001630|4210|Cost Of Sales Dog Food|11187.34
31/05/2019|7-0000001630|2210|Cost Of Sales Dog Food|-11187.34
31/05/2019|7-0000001631|2210|Cost Of Sales Dog Food|-10822.37
31/05/2019|7-0000001631|4210|Cost Of Sales Dog Food|10822.37
31/05/2019|7-0000001632|2210|Cost Of Sales Dog Food|-10970.19
31/05/2019|7-0000001632|4210|Cost Of Sales Dog Food|10970.19
31/05/2019|7-0000001633|2210|Cost Of Sales Dog Food|-10726.42
31/05/2019|7-0000001633|4210|Cost Of Sales Dog Food|10726.42
31/05/2019|7-0000001634|4210|Cost Of Sales Dog Food|11303.06
31/05/2019|7-0000001634|2210|Cost Of Sales Dog Food|-11303.06
31/05/2019|7-0000001635|4210|Cost Of Sales Dog Food|11498.2
31/05/2019|7-0000001635|2210|Cost Of Sales Dog Food|-11498.2
31/05/2019|8-0000001636|4220|Cost Of Sales Cat Food|6404.32
31/05/2019|8-0000001636|2220|Cost Of Sales Cat Food|-6404.32
31/05/2019|8-0000001637|2220|Cost Of Sales Cat Food|-6334.4
31/05/2019|8-0000001637|4220|Cost Of Sales Cat Food|6334.4
31/05/2019|8-0000001638|4220|Cost Of Sales Cat Food|6424.06
31/05/2019|8-0000001638|2220|Cost Of Sales Cat Food|-6424.06
31/05/2019|8-0000001639|4220|Cost Of Sales Cat Food|6121.18
31/05/2019|8-0000001639|2220|Cost Of Sales Cat Food|-6121.18
31/05/2019|8-0000001640|4220|Cost Of Sales Cat Food|6505.65
31/05/2019|8-0000001640|2220|Cost Of Sales Cat Food|-6505.65
31/05/2019|9-0000001641|1110|Cash Payments|-11170.39
31/05/2019|9-0000001641|2210|Cash Payments|11170.39
31/05/2019|9-0000001642|2210|Cash Payments|11478.65
31/05/2019|9-0000001642|1110|Cash Payments|-11478.65
31/05/2019|9-0000001643|1110|Cash Payments|-11130.17
31/05/2019|9-0000001643|2210|Cash Payments|11130.17
31/05/2019|9-0000001644|2210|Cash Payments|11110.74
31/05/2019|9-0000001644|1110|Cash Payments|-11110.74
31/05/2019|9-0000001645|1110|Cash Payments|-11170.21
31/05/2019|9-0000001645|2210|Cash Payments|11170.21
31/05/2019|9-0000001646|2210|Cash Payments|10615.44
31/05/2019|9-0000001646|1110|Cash Payments|-10615.44
31/05/2019|9-0000001647|1110|Cash Payments|-11488.86
31/05/2019|9-0000001647|2210|Cash Payments|11488.86
31/05/2019|9-0000001648|1110|Cash Payments|-11175.68
31/05/2019|9-0000001648|2210|Cash Payments|11175.68
31/05/2019|9-0000001649|1110|Cash Payments|-10639.47
31/05/2019|9-0000001649|2210|Cash Payments|10639.47
31/05/2019|9-0000001650|1110|Cash Payments|-11462.64
31/05/2019|9-0000001650|2210|Cash Payments|11462.64
31/05/2019|9-0000001651|1110|Cash Payments|-11147.75
31/05/2019|9-0000001651|2210|Cash Payments|11147.75
31/05/2019|9-0000001652|1110|Cash Payments|-10721.2
31/05/2019|9-0000001652|2210|Cash Payments|10721.2
31/05/2019|9-0000001653|2210|Cash Payments|11633.03
31/05/2019|9-0000001653|1110|Cash Payments|-11633.03
31/05/2019|9-0000001654|1110|Cash Payments|-10572.7
31/05/2019|9-0000001654|2210|Cash Payments|10572.7
31/05/2019|9-0000001655|1110|Cash Payments|-11159.51
31/05/2019|9-0000001655|2210|Cash Payments|11159.51
31/05/2019|9-0000001656|1110|Cash Payments|-10917.68
31/05/2019|9-0000001656|2210|Cash Payments|10917.68
31/05/2019|9-0000001657|2210|Cash Payments|10727.16
31/05/2019|9-0000001657|1110|Cash Payments|-10727.16
31/05/2019|9-0000001658|1110|Cash Payments|-10689.05
31/05/2019|9-0000001658|2210|Cash Payments|10689.05
31/05/2019|9-0000001659|1110|Cash Payments|-11459.2
31/05/2019|9-0000001659|2210|Cash Payments|11459.2
31/05/2019|9-0000001660|1110|Cash Payments|-11177.06
31/05/2019|9-0000001660|2210|Cash Payments|11177.06
30/06/2019|1-0000001666|4110|Labrador Sales|-59872.18
30/06/2019|1-0000001666|1210|Labrador Sales|59872.18
30/06/2019|1-0000001667|4110|Labrador Sales|-56896.77
30/06/2019|1-0000001667|1210|Labrador Sales|56896.77
30/06/2019|1-0000001668|4110|Labrador Sales|-60226.59
30/06/2019|1-0000001668|1210|Labrador Sales|60226.59
30/06/2019|1-0000001669|4110|Labrador Sales|-60723.4
30/06/2019|1-0000001669|1210|Labrador Sales|60723.4
30/06/2019|1-0000001670|4110|Labrador Sales|-58198.12
30/06/2019|1-0000001670|1210|Labrador Sales|58198.12
30/06/2019|1-0000001671|4110|Labrador Sales|-58414.63
30/06/2019|1-0000001671|1210|Labrador Sales|58414.63
30/06/2019|1-0000001672|4110|Labrador Sales|-58475.23
30/06/2019|1-0000001672|1210|Labrador Sales|58475.23
30/06/2019|1-0000001673|4110|Labrador Sales|-60208.98
30/06/2019|1-0000001673|1210|Labrador Sales|60208.98
30/06/2019|1-0000001674|4110|Labrador Sales|-60467.66
30/06/2019|1-0000001674|1210|Labrador Sales|60467.66
30/06/2019|1-0000001675|4110|Labrador Sales|-59475.58
30/06/2019|1-0000001675|1210|Labrador Sales|59475.58
30/06/2019|1-0000001676|4110|Labrador Sales|-57663.38
30/06/2019|1-0000001676|1210|Labrador Sales|57663.38
30/06/2019|1-0000001677|4110|Labrador Sales|-57172.38
30/06/2019|1-0000001677|1210|Labrador Sales|57172.38
30/06/2019|1-0000001678|4110|Labrador Sales|-57301.59
30/06/2019|1-0000001678|1210|Labrador Sales|57301.59
30/06/2019|1-0000001679|4110|Labrador Sales|-61218.64
30/06/2019|1-0000001679|1210|Labrador Sales|61218.64
30/06/2019|1-0000001680|4110|Labrador Sales|-61255.7
30/06/2019|1-0000001680|1210|Labrador Sales|61255.7
30/06/2019|1-0000001681|4110|Labrador Sales|-58627.85
30/06/2019|1-0000001681|1210|Labrador Sales|58627.85
30/06/2019|1-0000001682|4110|Labrador Sales|-56432.39
30/06/2019|1-0000001682|1210|Labrador Sales|56432.39
30/06/2019|1-0000001683|4110|Labrador Sales|-58857.95
30/06/2019|1-0000001683|1210|Labrador Sales|58857.95
30/06/2019|1-0000001684|4110|Labrador Sales|-58595.46
30/06/2019|1-0000001684|1210|Labrador Sales|58595.46
30/06/2019|1-0000001685|4110|Labrador Sales|-59863.52
30/06/2019|1-0000001685|1210|Labrador Sales|59863.52
30/06/2019|10-0000001759|2220|Cash Payments|6313.16
30/06/2019|10-0000001759|1120|Cash Payments|-6313.16
30/06/2019|10-0000001760|1120|Cash Payments|-6241.73
30/06/2019|10-0000001760|2220|Cash Payments|6241.73
30/06/2019|10-0000001761|1120|Cash Payments|-6467.63
30/06/2019|10-0000001761|2220|Cash Payments|6467.63
30/06/2019|10-0000001762|1120|Cash Payments|-6430.75
30/06/2019|10-0000001762|2220|Cash Payments|6430.75
30/06/2019|10-0000001763|2220|Cash Payments|6379.31
30/06/2019|10-0000001763|1120|Cash Payments|-6379.31
30/06/2019|2-0000001686|4120|Cat food sales|-49597.72
30/06/2019|2-0000001686|1230|Cat food sales|49597.72
30/06/2019|2-0000001687|1230|Cat food sales|49597.72
30/06/2019|2-0000001687|4120|Cat food sales|-49597.72
30/06/2019|2-0000001688|4120|Cat food sales|-49597.72
30/06/2019|2-0000001688|1230|Cat food sales|49597.72
30/06/2019|3-0000001689|1110|Interest Received|151975.7
30/06/2019|3-0000001689|4130|Interest Received|-151975.7
30/06/2019|4-0000001690|1110|Cash Receipts|59171.96
30/06/2019|4-0000001690|1210|Cash Receipts|-59171.96
30/06/2019|4-0000001691|1110|Cash Receipts|58748.18
30/06/2019|4-0000001691|1210|Cash Receipts|-58748.18
30/06/2019|4-0000001692|1110|Cash Receipts|59760.21
30/06/2019|4-0000001692|1210|Cash Receipts|-59760.21
30/06/2019|4-0000001693|1210|Cash Receipts|-56514.66
30/06/2019|4-0000001693|1110|Cash Receipts|56514.66
30/06/2019|4-0000001694|1110|Cash Receipts|58976.69
30/06/2019|4-0000001694|1210|Cash Receipts|-58976.69
30/06/2019|4-0000001695|1110|Cash Receipts|61258.75
30/06/2019|4-0000001695|1210|Cash Receipts|-61258.75
30/06/2019|4-0000001696|1210|Cash Receipts|-59325.23
30/06/2019|4-0000001696|1110|Cash Receipts|59325.23
30/06/2019|4-0000001697|1110|Cash Receipts|60469.43
30/06/2019|4-0000001697|1210|Cash Receipts|-60469.43
30/06/2019|4-0000001698|1110|Cash Receipts|56206.31
30/06/2019|4-0000001698|1210|Cash Receipts|-56206.31
30/06/2019|4-0000001699|1210|Cash Receipts|-55868.4
30/06/2019|4-0000001699|1110|Cash Receipts|55868.4
30/06/2019|4-0000001700|1110|Cash Receipts|57631.91
30/06/2019|4-0000001700|1210|Cash Receipts|-57631.91
30/06/2019|4-0000001701|1210|Cash Receipts|-60978.74
30/06/2019|4-0000001701|1110|Cash Receipts|60978.74
30/06/2019|4-0000001702|1110|Cash Receipts|61090.29
30/06/2019|4-0000001702|1210|Cash Receipts|-61090.29
30/06/2019|4-0000001703|1110|Cash Receipts|59408.04
30/06/2019|4-0000001703|1210|Cash Receipts|-59408.04
30/06/2019|4-0000001704|1110|Cash Receipts|59244.57
30/06/2019|4-0000001704|1210|Cash Receipts|-59244.57
30/06/2019|4-0000001705|1210|Cash Receipts|-61598.56
30/06/2019|4-0000001705|1110|Cash Receipts|61598.56
30/06/2019|4-0000001706|1110|Cash Receipts|59093.52
30/06/2019|4-0000001706|1210|Cash Receipts|-59093.52
30/06/2019|4-0000001707|1210|Cash Receipts|-55844.12
30/06/2019|4-0000001707|1110|Cash Receipts|55844.12
30/06/2019|4-0000001708|1110|Cash Receipts|60136.73
30/06/2019|4-0000001708|1210|Cash Receipts|-60136.73
30/06/2019|4-0000001709|1110|Cash Receipts|60392.95
30/06/2019|4-0000001709|1210|Cash Receipts|-60392.95
30/06/2019|5-0000001710|1230|Cash Receipts|-49597.72
30/06/2019|5-0000001710|1120|Cash Receipts|49597.72
30/06/2019|5-0000001711|1230|Cash Receipts|-49597.72
30/06/2019|5-0000001711|1120|Cash Receipts|49597.72
30/06/2019|5-0000001712|1230|Cash Receipts|-49597.72
30/06/2019|5-0000001712|1120|Cash Receipts|49597.72
30/06/2019|6-0000001713|4310|Salaries|417105.64
30/06/2019|6-0000001713|1130|Salaries|-417105.64
30/06/2019|7-0000001714|4210|Cost Of Sales Dog Food|10613.03
30/06/2019|7-0000001714|2210|Cost Of Sales Dog Food|-10613.03
30/06/2019|7-0000001715|4210|Cost Of Sales Dog Food|11237.15
30/06/2019|7-0000001715|2210|Cost Of Sales Dog Food|-11237.15
30/06/2019|7-0000001716|4210|Cost Of Sales Dog Food|11018.72
30/06/2019|7-0000001716|2210|Cost Of Sales Dog Food|-11018.72
30/06/2019|7-0000001717|4210|Cost Of Sales Dog Food|10902.41
30/06/2019|7-0000001717|2210|Cost Of Sales Dog Food|-10902.41
30/06/2019|7-0000001718|4210|Cost Of Sales Dog Food|10751.86
30/06/2019|7-0000001718|2210|Cost Of Sales Dog Food|-10751.86
30/06/2019|7-0000001719|2210|Cost Of Sales Dog Food|-10777.63
30/06/2019|7-0000001719|4210|Cost Of Sales Dog Food|10777.63
30/06/2019|7-0000001720|2210|Cost Of Sales Dog Food|-10665.92
30/06/2019|7-0000001720|4210|Cost Of Sales Dog Food|10665.92
30/06/2019|7-0000001721|4210|Cost Of Sales Dog Food|10608.91
30/06/2019|7-0000001721|2210|Cost Of Sales Dog Food|-10608.91
30/06/2019|7-0000001722|2210|Cost Of Sales Dog Food|-10733.22
30/06/2019|7-0000001722|4210|Cost Of Sales Dog Food|10733.22
30/06/2019|7-0000001723|4210|Cost Of Sales Dog Food|11510.24
30/06/2019|7-0000001723|2210|Cost Of Sales Dog Food|-11510.24
30/06/2019|7-0000001724|2210|Cost Of Sales Dog Food|-10956.07
30/06/2019|7-0000001724|4210|Cost Of Sales Dog Food|10956.07
30/06/2019|7-0000001725|4210|Cost Of Sales Dog Food|10805.76
30/06/2019|7-0000001725|2210|Cost Of Sales Dog Food|-10805.76
30/06/2019|7-0000001726|2210|Cost Of Sales Dog Food|-10965.28
30/06/2019|7-0000001726|4210|Cost Of Sales Dog Food|10965.28
30/06/2019|7-0000001727|2210|Cost Of Sales Dog Food|-11506.97
30/06/2019|7-0000001727|4210|Cost Of Sales Dog Food|11506.97
30/06/2019|7-0000001728|4210|Cost Of Sales Dog Food|10990.31
30/06/2019|7-0000001728|2210|Cost Of Sales Dog Food|-10990.31
30/06/2019|7-0000001729|2210|Cost Of Sales Dog Food|-11343.05
30/06/2019|7-0000001729|4210|Cost Of Sales Dog Food|11343.05
30/06/2019|7-0000001730|2210|Cost Of Sales Dog Food|-11674.92
30/06/2019|7-0000001730|4210|Cost Of Sales Dog Food|11674.92
30/06/2019|7-0000001731|4210|Cost Of Sales Dog Food|10848.43
